timestamp,hour,day_of_week,is_weekend,is_business_hour,sin_time,cos_time,QPS,instances
2024-03-11 06:00:00,6,5,1,0,1.0,6.123233995736766e-17,66.37405249149518,1
2024-03-11 07:00:00,7,5,1,0,0.9659258262890683,-0.25881904510252063,70.25449020307092,2
2024-03-11 08:00:00,8,5,1,0,0.8660254037844387,-0.49999999999999983,55.38071211311657,2
2024-03-11 09:00:00,9,5,1,0,0.7071067811865476,-0.7071067811865475,66.42420100951907,2
2024-03-11 10:00:00,10,5,1,0,0.49999999999999994,-0.8660254037844387,74.86022386816033,3
2024-03-11 11:00:00,11,5,1,0,0.258819045102521,-0.9659258262890682,80.07874941906316,3
2024-03-11 12:00:00,12,5,1,0,1.2246467991473532e-16,-1.0,101.67348872853917,2
2024-03-11 13:00:00,13,5,1,0,-0.2588190451025208,-0.9659258262890683,108.08884839534386,3
2024-03-11 14:00:00,14,5,1,0,-0.4999999999999998,-0.8660254037844388,128.510625616975,3
2024-03-11 15:00:00,15,5,1,0,-0.7071067811865471,-0.7071067811865479,124.20132220601563,3
2024-03-11 16:00:00,16,5,1,0,-0.8660254037844384,-0.5000000000000004,126.84559155931021,4
2024-03-11 17:00:00,17,5,1,0,-0.9659258262890683,-0.25881904510252063,144.03451713641718,4
2024-03-11 18:00:00,18,5,1,0,-1.0,-1.8369701987210297e-16,128.15407981728285,2
2024-03-11 19:00:00,19,5,1,0,-0.9659258262890684,0.2588190451025203,101.23527187326283,2
2024-03-11 20:00:00,20,5,1,0,-0.8660254037844386,0.5000000000000001,111.69725561032314,3
2024-03-11 21:00:00,21,5,1,0,-0.7071067811865477,0.7071067811865474,118.02732521880799,3
2024-03-11 22:00:00,22,5,1,0,-0.5000000000000004,0.8660254037844384,102.67961209308059,3
2024-03-11 23:00:00,23,5,1,0,-0.25881904510252157,0.9659258262890681,102.25841150588397,3
2024-03-12 00:00:00,0,6,1,0,0.0,1.0,96.33526480814633,2
2024-03-12 01:00:00,1,6,1,0,0.25881904510252074,0.9659258262890683,88.84989675522502,1
2024-03-12 02:00:00,2,6,1,0,0.49999999999999994,0.8660254037844387,93.27069521230312,1
2024-03-12 03:00:00,3,6,1,0,0.7071067811865475,0.7071067811865476,80.45542982491389,1
2024-03-12 04:00:00,4,6,1,0,0.8660254037844386,0.5000000000000001,72.40219165394677,1
2024-03-12 05:00:00,5,6,1,0,0.9659258262890683,0.25881904510252074,54.078518067119106,1
2024-03-12 06:00:00,6,6,1,0,1.0,6.123233995736766e-17,61.99283478639348,1
2024-03-12 07:00:00,7,6,1,0,0.9659258262890683,-0.25881904510252063,72.60723613178683,2
2024-03-12 08:00:00,8,6,1,0,0.8660254037844387,-0.49999999999999983,83.6938875145699,2
2024-03-12 09:00:00,9,6,1,0,0.7071067811865476,-0.7071067811865475,73.4551109585905,2
2024-03-12 10:00:00,10,6,1,0,0.49999999999999994,-0.8660254037844387,84.06088971243793,2
2024-03-12 11:00:00,11,6,1,0,0.258819045102521,-0.9659258262890682,90.71208174805687,2
2024-03-12 12:00:00,12,6,1,0,1.2246467991473532e-16,-1.0,100.62965909758256,3
2024-03-12 13:00:00,13,6,1,0,-0.2588190451025208,-0.9659258262890683,90.72169659708297,2
2024-03-12 14:00:00,14,6,1,0,-0.4999999999999998,-0.8660254037844388,114.21026974376406,3
2024-03-12 15:00:00,15,6,1,0,-0.7071067811865471,-0.7071067811865479,101.11726214362767,3
2024-03-12 16:00:00,16,6,1,0,-0.8660254037844384,-0.5000000000000004,131.29204781425486,3
2024-03-12 17:00:00,17,6,1,0,-0.9659258262890683,-0.25881904510252063,108.66432450817172,3
2024-03-12 18:00:00,18,6,1,0,-1.0,-1.8369701987210297e-16,128.25406930622788,3
2024-03-12 19:00:00,19,6,1,0,-0.9659258262890684,0.2588190451025203,137.44131750052344,3
2024-03-12 20:00:00,20,6,1,0,-0.8660254037844386,0.5000000000000001,113.45771774410473,3
2024-03-12 21:00:00,21,6,1,0,-0.7071067811865477,0.7071067811865474,114.07891724062543,3
2024-03-12 22:00:00,22,6,1,0,-0.5000000000000004,0.8660254037844384,89.35381540713587,2
2024-03-12 23:00:00,23,6,1,0,-0.25881904510252157,0.9659258262890681,110.76743412031335,2
2024-03-13 00:00:00,0,0,0,0,0.0,1.0,108.68910858627484,3
2024-03-13 01:00:00,1,0,0,0,0.25881904510252074,0.9659258262890683,94.03828834187112,2
2024-03-13 02:00:00,2,0,0,0,0.49999999999999994,0.8660254037844387,111.71829868884525,2
2024-03-13 03:00:00,3,0,0,0,0.7071067811865475,0.7071067811865476,76.87789131609455,1
2024-03-13 04:00:00,4,0,0,0,0.8660254037844386,0.5000000000000001,71.85449857000489,1
2024-03-13 05:00:00,5,0,0,0,0.9659258262890683,0.25881904510252074,72.91636954888062,1
2024-03-13 06:00:00,6,0,0,0,1.0,6.123233995736766e-17,82.81412880156752,3
2024-03-13 07:00:00,7,0,0,0,0.9659258262890683,-0.25881904510252063,85.3738648546099,1
2024-03-13 08:00:00,8,0,0,0,0.8660254037844387,-0.49999999999999983,73.80280720496499,2
2024-03-13 09:00:00,9,0,0,1,0.7071067811865476,-0.7071067811865475,95.642016281738,3
2024-03-13 10:00:00,10,0,0,1,0.49999999999999994,-0.8660254037844387,111.69579705624668,3
2024-03-13 11:00:00,11,0,0,1,0.258819045102521,-0.9659258262890682,112.1323145554332,3
2024-03-13 12:00:00,12,0,0,1,1.2246467991473532e-16,-1.0,125.15509747054836,5
2024-03-13 13:00:00,13,0,0,1,-0.2588190451025208,-0.9659258262890683,101.30278471002524,4
2024-03-13 14:00:00,14,0,0,1,-0.4999999999999998,-0.8660254037844388,119.42536899582814,3
2024-03-13 15:00:00,15,0,0,1,-0.7071067811865471,-0.7071067811865479,142.24032465523192,4
2024-03-13 16:00:00,16,0,0,1,-0.8660254037844384,-0.5000000000000004,134.8334184785782,3
2024-03-13 17:00:00,17,0,0,1,-0.9659258262890683,-0.25881904510252063,150.83119991080073,4
2024-03-13 18:00:00,18,0,0,0,-1.0,-1.8369701987210297e-16,126.84566017087681,3
2024-03-13 19:00:00,19,0,0,0,-0.9659258262890684,0.2588190451025203,140.52867379856542,3
2024-03-13 20:00:00,20,0,0,0,-0.8660254037844386,0.5000000000000001,157.45688044626175,2
2024-03-13 21:00:00,21,0,0,0,-0.7071067811865477,0.7071067811865474,126.23826595165454,3
2024-03-13 22:00:00,22,0,0,0,-0.5000000000000004,0.8660254037844384,137.48698114251707,3
2024-03-13 23:00:00,23,0,0,0,-0.25881904510252157,0.9659258262890681,123.3713746267954,3
2024-03-14 00:00:00,0,1,0,0,0.0,1.0,107.97465573255607,3
2024-03-14 01:00:00,1,1,0,0,0.25881904510252074,0.9659258262890683,94.52531385677929,1
2024-03-14 02:00:00,2,1,0,0,0.49999999999999994,0.8660254037844387,94.63196435376675,2
2024-03-14 03:00:00,3,1,0,0,0.7071067811865475,0.7071067811865476,96.50609188298631,1
2024-03-14 04:00:00,4,1,0,0,0.8660254037844386,0.5000000000000001,77.48537117004027,1
2024-03-14 05:00:00,5,1,0,0,0.9659258262890683,0.25881904510252074,72.72844638556374,1
2024-03-14 06:00:00,6,1,0,0,1.0,6.123233995736766e-17,87.79258796701538,2
2024-03-14 07:00:00,7,1,0,0,0.9659258262890683,-0.25881904510252063,84.59655870531179,2
2024-03-14 08:00:00,8,1,0,0,0.8660254037844387,-0.49999999999999983,76.1814925729044,3
2024-03-14 09:00:00,9,1,0,1,0.7071067811865476,-0.7071067811865475,117.0288001658206,4
2024-03-14 10:00:00,10,1,0,1,0.49999999999999994,-0.8660254037844387,112.07740281770893,5
2024-03-14 11:00:00,11,1,0,1,0.258819045102521,-0.9659258262890682,105.59573405285376,4
2024-03-14 12:00:00,12,1,0,1,1.2246467991473532e-16,-1.0,110.9736454691445,5
2024-03-14 13:00:00,13,1,0,1,-0.2588190451025208,-0.9659258262890683,125.41785424205302,4
2024-03-14 14:00:00,14,1,0,1,-0.4999999999999998,-0.8660254037844388,120.51586842101769,4
2024-03-14 15:00:00,15,1,0,1,-0.7071067811865471,-0.7071067811865479,133.32212247215406,4
2024-03-14 16:00:00,16,1,0,1,-0.8660254037844384,-0.5000000000000004,142.98860707884552,4
2024-03-14 17:00:00,17,1,0,1,-0.9659258262890683,-0.25881904510252063,146.93919626883994,4
2024-03-14 18:00:00,18,1,0,0,-1.0,-1.8369701987210297e-16,134.18052879533985,2
2024-03-14 19:00:00,19,1,0,0,-0.9659258262890684,0.2588190451025203,138.05218518489184,3
2024-03-14 20:00:00,20,1,0,0,-0.8660254037844386,0.5000000000000001,148.3167084269233,4
2024-03-14 21:00:00,21,1,0,0,-0.7071067811865477,0.7071067811865474,129.81169275686403,3
2024-03-14 22:00:00,22,1,0,0,-0.5000000000000004,0.8660254037844384,119.95874915060145,2
2024-03-14 23:00:00,23,1,0,0,-0.25881904510252157,0.9659258262890681,123.01386732614665,3
2024-03-15 00:00:00,0,2,0,0,0.0,1.0,117.63461446689755,4
2024-03-15 01:00:00,1,2,0,0,0.25881904510252074,0.9659258262890683,97.78691217031385,1
2024-03-15 02:00:00,2,2,0,0,0.49999999999999994,0.8660254037844387,91.9510863333817,1
2024-03-15 03:00:00,3,2,0,0,0.7071067811865475,0.7071067811865476,80.4863368939684,2
2024-03-15 04:00:00,4,2,0,0,0.8660254037844386,0.5000000000000001,84.32252092195372,2
2024-03-15 05:00:00,5,2,0,0,0.9659258262890683,0.25881904510252074,74.5889825884166,1
2024-03-15 06:00:00,6,2,0,0,1.0,6.123233995736766e-17,69.36374300438855,2
2024-03-15 07:00:00,7,2,0,0,0.9659258262890683,-0.25881904510252063,77.63141025097934,2
2024-03-15 08:00:00,8,2,0,0,0.8660254037844387,-0.49999999999999983,81.32493121753903,2
2024-03-15 09:00:00,9,2,0,1,0.7071067811865476,-0.7071067811865475,89.5629977815383,3
2024-03-15 10:00:00,10,2,0,1,0.49999999999999994,-0.8660254037844387,98.28175427934441,3
2024-03-15 11:00:00,11,2,0,1,0.258819045102521,-0.9659258262890682,95.09189778622063,2
2024-03-15 12:00:00,12,2,0,1,1.2246467991473532e-16,-1.0,114.92379618137242,4
2024-03-15 13:00:00,13,2,0,1,-0.2588190451025208,-0.9659258262890683,123.34989103075866,4
2024-03-15 14:00:00,14,2,0,1,-0.4999999999999998,-0.8660254037844388,125.16620156197428,4
2024-03-15 15:00:00,15,2,0,1,-0.7071067811865471,-0.7071067811865479,138.19114891812706,4
2024-03-15 16:00:00,16,2,0,1,-0.8660254037844384,-0.5000000000000004,132.05279048622452,4
2024-03-15 17:00:00,17,2,0,1,-0.9659258262890683,-0.25881904510252063,132.1935343442969,4
2024-03-15 18:00:00,18,2,0,0,-1.0,-1.8369701987210297e-16,140.9272865821538,3
2024-03-15 19:00:00,19,2,0,0,-0.9659258262890684,0.2588190451025203,135.70606108543802,3
2024-03-15 20:00:00,20,2,0,0,-0.8660254037844386,0.5000000000000001,115.48972174122292,3
2024-03-15 21:00:00,21,2,0,0,-0.7071067811865477,0.7071067811865474,126.92518934714425,3
2024-03-15 22:00:00,22,2,0,0,-0.5000000000000004,0.8660254037844384,121.84810583506535,3
2024-03-15 23:00:00,23,2,0,0,-0.25881904510252157,0.9659258262890681,140.1063455713159,3
2024-03-16 00:00:00,0,3,0,0,0.0,1.0,100.77534997867741,4
2024-03-16 01:00:00,1,3,0,0,0.25881904510252074,0.9659258262890683,115.66563656701126,2
2024-03-16 02:00:00,2,3,0,0,0.49999999999999994,0.8660254037844387,96.2552915519404,1
2024-03-16 03:00:00,3,3,0,0,0.7071067811865475,0.7071067811865476,89.44954525755882,1
2024-03-16 04:00:00,4,3,0,0,0.8660254037844386,0.5000000000000001,101.84764752916293,2
2024-03-16 05:00:00,5,3,0,0,0.9659258262890683,0.25881904510252074,86.68376585645971,1
2024-03-16 06:00:00,6,3,0,0,1.0,6.123233995736766e-17,79.82151174209544,2
2024-03-16 07:00:00,7,3,0,0,0.9659258262890683,-0.25881904510252063,84.97352866437674,3
2024-03-16 08:00:00,8,3,0,0,0.8660254037844387,-0.49999999999999983,75.56116409695133,1
2024-03-16 09:00:00,9,3,0,1,0.7071067811865476,-0.7071067811865475,76.3508164639069,3
2024-03-16 10:00:00,10,3,0,1,0.49999999999999994,-0.8660254037844387,82.32568827386604,2
2024-03-16 11:00:00,11,3,0,1,0.258819045102521,-0.9659258262890682,105.91744201698356,4
2024-03-16 12:00:00,12,3,0,1,1.2246467991473532e-16,-1.0,111.40877485362148,4
2024-03-16 13:00:00,13,3,0,1,-0.2588190451025208,-0.9659258262890683,124.97220923928066,4
2024-03-16 14:00:00,14,3,0,1,-0.4999999999999998,-0.8660254037844388,127.51097079170529,4
2024-03-16 15:00:00,15,3,0,1,-0.7071067811865471,-0.7071067811865479,130.1232817151797,5
2024-03-16 16:00:00,16,3,0,1,-0.8660254037844384,-0.5000000000000004,106.08841019577288,4
2024-03-16 17:00:00,17,3,0,1,-0.9659258262890683,-0.25881904510252063,137.48620428220042,5
2024-03-16 18:00:00,18,3,0,0,-1.0,-1.8369701987210297e-16,142.7208456408585,3
2024-03-16 19:00:00,19,3,0,0,-0.9659258262890684,0.2588190451025203,134.12412992787372,3
2024-03-16 20:00:00,20,3,0,0,-0.8660254037844386,0.5000000000000001,124.4009744491182,3
2024-03-16 21:00:00,21,3,0,0,-0.7071067811865477,0.7071067811865474,131.94291116628662,3
2024-03-16 22:00:00,22,3,0,0,-0.5000000000000004,0.8660254037844384,131.0069704980387,3
2024-03-16 23:00:00,23,3,0,0,-0.25881904510252157,0.9659258262890681,117.3538186949573,2
2024-03-17 00:00:00,0,4,0,0,0.0,1.0,109.83520503690997,3
2024-03-17 01:00:00,1,4,0,0,0.25881904510252074,0.9659258262890683,90.11998001591704,1
2024-03-17 02:00:00,2,4,0,0,0.49999999999999994,0.8660254037844387,80.10597245210924,1
2024-03-17 03:00:00,3,4,0,0,0.7071067811865475,0.7071067811865476,92.01978448985162,1
2024-03-17 04:00:00,4,4,0,0,0.8660254037844386,0.5000000000000001,55.95095717964997,1
2024-03-17 05:00:00,5,4,0,0,0.9659258262890683,0.25881904510252074,76.8194378318796,1
2024-03-17 06:00:00,6,4,0,0,1.0,6.123233995736766e-17,87.623210163052,2
2024-03-17 07:00:00,7,4,0,0,0.9659258262890683,-0.25881904510252063,93.23012175680532,2
2024-03-17 08:00:00,8,4,0,0,0.8660254037844387,-0.49999999999999983,87.93856777104821,2
2024-03-17 09:00:00,9,4,0,1,0.7071067811865476,-0.7071067811865475,105.41289675399534,4
2024-03-17 10:00:00,10,4,0,1,0.49999999999999994,-0.8660254037844387,108.33771397832673,4
2024-03-17 11:00:00,11,4,0,1,0.258819045102521,-0.9659258262890682,86.96636769440425,2
2024-03-17 12:00:00,12,4,0,1,1.2246467991473532e-16,-1.0,118.7292826488254,4
2024-03-17 13:00:00,13,4,0,1,-0.2588190451025208,-0.9659258262890683,106.17215085087204,4
2024-03-17 14:00:00,14,4,0,1,-0.4999999999999998,-0.8660254037844388,132.44066002994336,4
2024-03-17 15:00:00,15,4,0,1,-0.7071067811865471,-0.7071067811865479,123.29814598019186,4
2024-03-17 16:00:00,16,4,0,1,-0.8660254037844384,-0.5000000000000004,140.63756721012427,4
2024-03-17 17:00:00,17,4,0,1,-0.9659258262890683,-0.25881904510252063,173.33218468401722,3
2024-03-17 18:00:00,18,4,0,0,-1.0,-1.8369701987210297e-16,129.13564397169105,2
2024-03-17 19:00:00,19,4,0,0,-0.9659258262890684,0.2588190451025203,129.55906103041573,3
2024-03-17 20:00:00,20,4,0,0,-0.8660254037844386,0.5000000000000001,122.09395542689295,3
2024-03-17 21:00:00,21,4,0,0,-0.7071067811865477,0.7071067811865474,136.49948062545383,3
2024-03-17 22:00:00,22,4,0,0,-0.5000000000000004,0.8660254037844384,128.77665682669172,3
2024-03-17 23:00:00,23,4,0,0,-0.25881904510252157,0.9659258262890681,127.52519574519178,3
2024-03-18 00:00:00,0,5,1,0,0.0,1.0,113.57130478702358,3
2024-03-18 01:00:00,1,5,1,0,0.25881904510252074,0.9659258262890683,99.83717922385433,1
2024-03-18 02:00:00,2,5,1,0,0.49999999999999994,0.8660254037844387,82.82537255595383,1
2024-03-18 03:00:00,3,5,1,0,0.7071067811865475,0.7071067811865476,75.58985154916421,1
2024-03-18 04:00:00,4,5,1,0,0.8660254037844386,0.5000000000000001,57.98574724032725,1
2024-03-18 05:00:00,5,5,1,0,0.9659258262890683,0.25881904510252074,59.893021915640304,1
2024-03-18 06:00:00,6,5,1,0,1.0,6.123233995736766e-17,50.26785457142196,3
2024-03-18 07:00:00,7,5,1,0,0.9659258262890683,-0.25881904510252063,75.03983262393862,2
2024-03-18 08:00:00,8,5,1,0,0.8660254037844387,-0.49999999999999983,78.67321389948972,1
2024-03-18 09:00:00,9,5,1,0,0.7071067811865476,-0.7071067811865475,91.08244961570566,2
2024-03-18 10:00:00,10,5,1,0,0.49999999999999994,-0.8660254037844387,68.75123816526707,1
2024-03-18 11:00:00,11,5,1,0,0.258819045102521,-0.9659258262890682,85.9797271433317,2
2024-03-18 12:00:00,12,5,1,0,1.2246467991473532e-16,-1.0,93.35779650667536,2
2024-03-18 13:00:00,13,5,1,0,-0.2588190451025208,-0.9659258262890683,98.15259930172722,1
2024-03-18 14:00:00,14,5,1,0,-0.4999999999999998,-0.8660254037844388,114.6072041356043,3
2024-03-18 15:00:00,15,5,1,0,-0.7071067811865471,-0.7071067811865479,123.50823103392386,3
2024-03-18 16:00:00,16,5,1,0,-0.8660254037844384,-0.5000000000000004,124.80562366672714,3
2024-03-18 17:00:00,17,5,1,0,-0.9659258262890683,-0.25881904510252063,134.82515823504338,3
2024-03-18 18:00:00,18,5,1,0,-1.0,-1.8369701987210297e-16,132.68366707309957,4
2024-03-18 19:00:00,19,5,1,0,-0.9659258262890684,0.2588190451025203,130.66140829298982,3
2024-03-18 20:00:00,20,5,1,0,-0.8660254037844386,0.5000000000000001,112.45658058627099,4
2024-03-18 21:00:00,21,5,1,0,-0.7071067811865477,0.7071067811865474,108.10135398909935,3
2024-03-18 22:00:00,22,5,1,0,-0.5000000000000004,0.8660254037844384,98.26287545755414,2
2024-03-18 23:00:00,23,5,1,0,-0.25881904510252157,0.9659258262890681,99.07697122289737,3
2024-03-19 00:00:00,0,6,1,0,0.0,1.0,92.51807129868048,2
2024-03-19 01:00:00,1,6,1,0,0.25881904510252074,0.9659258262890683,105.85992726636695,2
2024-03-19 02:00:00,2,6,1,0,0.49999999999999994,0.8660254037844387,57.5391661497068,1
2024-03-19 03:00:00,3,6,1,0,0.7071067811865475,0.7071067811865476,85.55990869569342,1
2024-03-19 04:00:00,4,6,1,0,0.8660254037844386,0.5000000000000001,76.95609088896015,1
2024-03-19 05:00:00,5,6,1,0,0.9659258262890683,0.25881904510252074,72.41533376436408,2
2024-03-19 06:00:00,6,6,1,0,1.0,6.123233995736766e-17,65.71693525071096,2
2024-03-19 07:00:00,7,6,1,0,0.9659258262890683,-0.25881904510252063,75.86440999910172,2
2024-03-19 08:00:00,8,6,1,0,0.8660254037844387,-0.49999999999999983,76.38862310501895,2
2024-03-19 09:00:00,9,6,1,0,0.7071067811865476,-0.7071067811865475,60.52128920001312,3
2024-03-19 10:00:00,10,6,1,0,0.49999999999999994,-0.8660254037844387,85.34229877011411,2
2024-03-19 11:00:00,11,6,1,0,0.258819045102521,-0.9659258262890682,102.28743328217489,3
2024-03-19 12:00:00,12,6,1,0,1.2246467991473532e-16,-1.0,98.69213680978609,2
2024-03-19 13:00:00,13,6,1,0,-0.2588190451025208,-0.9659258262890683,118.79162408593967,2
2024-03-19 14:00:00,14,6,1,0,-0.4999999999999998,-0.8660254037844388,107.58791878507087,3
2024-03-19 15:00:00,15,6,1,0,-0.7071067811865471,-0.7071067811865479,116.44684859575817,3
2024-03-19 16:00:00,16,6,1,0,-0.8660254037844384,-0.5000000000000004,124.09833843059187,3
2024-03-19 17:00:00,17,6,1,0,-0.9659258262890683,-0.25881904510252063,116.02094713704275,3
2024-03-19 18:00:00,18,6,1,0,-1.0,-1.8369701987210297e-16,123.92711125154071,3
2024-03-19 19:00:00,19,6,1,0,-0.9659258262890684,0.2588190451025203,135.68441037457114,3
2024-03-19 20:00:00,20,6,1,0,-0.8660254037844386,0.5000000000000001,111.65013952394062,3
2024-03-19 21:00:00,21,6,1,0,-0.7071067811865477,0.7071067811865474,133.9709384616719,3
2024-03-19 22:00:00,22,6,1,0,-0.5000000000000004,0.8660254037844384,104.58382817883567,3
2024-03-19 23:00:00,23,6,1,0,-0.25881904510252157,0.9659258262890681,115.77432812608839,3
2024-03-20 00:00:00,0,0,0,0,0.0,1.0,95.71429425886207,3
2024-03-20 01:00:00,1,0,0,0,0.25881904510252074,0.9659258262890683,97.45194505887652,2
2024-03-20 02:00:00,2,0,0,0,0.49999999999999994,0.8660254037844387,97.90594147047852,1
2024-03-20 03:00:00,3,0,0,0,0.7071067811865475,0.7071067811865476,92.06928297589108,1
2024-03-20 04:00:00,4,0,0,0,0.8660254037844386,0.5000000000000001,94.08425692808464,1
2024-03-20 05:00:00,5,0,0,0,0.9659258262890683,0.25881904510252074,53.038250078600036,1
2024-03-20 06:00:00,6,0,0,0,1.0,6.123233995736766e-17,75.49272966794727,2
2024-03-20 07:00:00,7,0,0,0,0.9659258262890683,-0.25881904510252063,77.06937990071967,2
2024-03-20 08:00:00,8,0,0,0,0.8660254037844387,-0.49999999999999983,77.68979293823452,2
2024-03-20 09:00:00,9,0,0,1,0.7071067811865476,-0.7071067811865475,95.97313807437622,3
2024-03-20 10:00:00,10,0,0,1,0.49999999999999994,-0.8660254037844387,101.89597227609798,4
2024-03-20 11:00:00,11,0,0,1,0.258819045102521,-0.9659258262890682,101.4776289620661,3
2024-03-20 12:00:00,12,0,0,1,1.2246467991473532e-16,-1.0,105.56203052229205,4
2024-03-20 13:00:00,13,0,0,1,-0.2588190451025208,-0.9659258262890683,119.72554315747482,4
2024-03-20 14:00:00,14,0,0,1,-0.4999999999999998,-0.8660254037844388,118.46528956079987,4
2024-03-20 15:00:00,15,0,0,1,-0.7071067811865471,-0.7071067811865479,126.35713480124075,4
2024-03-20 16:00:00,16,0,0,1,-0.8660254037844384,-0.5000000000000004,142.79903282637216,4
2024-03-20 17:00:00,17,0,0,1,-0.9659258262890683,-0.25881904510252063,138.77071020281727,4
2024-03-20 18:00:00,18,0,0,0,-1.0,-1.8369701987210297e-16,150.90579383185604,3
2024-03-20 19:00:00,19,0,0,0,-0.9659258262890684,0.2588190451025203,134.1079802132624,2
2024-03-20 20:00:00,20,0,0,0,-0.8660254037844386,0.5000000000000001,133.7356636522696,3
2024-03-20 21:00:00,21,0,0,0,-0.7071067811865477,0.7071067811865474,134.05930860169153,3
2024-03-20 22:00:00,22,0,0,0,-0.5000000000000004,0.8660254037844384,143.68523083300877,3
2024-03-20 23:00:00,23,0,0,0,-0.25881904510252157,0.9659258262890681,131.8149536396707,3
2024-03-21 00:00:00,0,1,0,0,0.0,1.0,111.94045647082895,3
2024-03-21 01:00:00,1,1,0,0,0.25881904510252074,0.9659258262890683,89.45220183206142,1
2024-03-21 02:00:00,2,1,0,0,0.49999999999999994,0.8660254037844387,78.0055657012838,2
2024-03-21 03:00:00,3,1,0,0,0.7071067811865475,0.7071067811865476,68.56758750047935,1
2024-03-21 04:00:00,4,1,0,0,0.8660254037844386,0.5000000000000001,98.56822617971903,1
2024-03-21 05:00:00,5,1,0,0,0.9659258262890683,0.25881904510252074,67.80469425316019,1
2024-03-21 06:00:00,6,1,0,0,1.0,6.123233995736766e-17,82.82281948823608,1
2024-03-21 07:00:00,7,1,0,0,0.9659258262890683,-0.25881904510252063,83.8706694764155,2
2024-03-21 08:00:00,8,1,0,0,0.8660254037844387,-0.49999999999999983,88.85462584970811,2
2024-03-21 09:00:00,9,1,0,1,0.7071067811865476,-0.7071067811865475,75.1643567107093,3
2024-03-21 10:00:00,10,1,0,1,0.49999999999999994,-0.8660254037844387,103.78464703651818,4
2024-03-21 11:00:00,11,1,0,1,0.258819045102521,-0.9659258262890682,118.42080362361484,4
2024-03-21 12:00:00,12,1,0,1,1.2246467991473532e-16,-1.0,109.82778552050058,5
2024-03-21 13:00:00,13,1,0,1,-0.2588190451025208,-0.9659258262890683,118.50905184908291,4
2024-03-21 14:00:00,14,1,0,1,-0.4999999999999998,-0.8660254037844388,123.4492807998893,5
2024-03-21 15:00:00,15,1,0,1,-0.7071067811865471,-0.7071067811865479,124.34305309387646,4
2024-03-21 16:00:00,16,1,0,1,-0.8660254037844384,-0.5000000000000004,139.06349817456015,4
2024-03-21 17:00:00,17,1,0,1,-0.9659258262890683,-0.25881904510252063,149.4136310480534,4
2024-03-21 18:00:00,18,1,0,0,-1.0,-1.8369701987210297e-16,143.1417344744504,3
2024-03-21 19:00:00,19,1,0,0,-0.9659258262890684,0.2588190451025203,156.1941547489433,2
2024-03-21 20:00:00,20,1,0,0,-0.8660254037844386,0.5000000000000001,132.75446965531034,3
2024-03-21 21:00:00,21,1,0,0,-0.7071067811865477,0.7071067811865474,110.74174605118999,3
2024-03-21 22:00:00,22,1,0,0,-0.5000000000000004,0.8660254037844384,117.07764326892975,3
2024-03-21 23:00:00,23,1,0,0,-0.25881904510252157,0.9659258262890681,109.70094737586642,3
2024-03-22 00:00:00,0,2,0,0,0.0,1.0,113.9677160565957,3
2024-03-22 01:00:00,1,2,0,0,0.25881904510252074,0.9659258262890683,121.22733039587035,2
2024-03-22 02:00:00,2,2,0,0,0.49999999999999994,0.8660254037844387,97.0522142874165,1
2024-03-22 03:00:00,3,2,0,0,0.7071067811865475,0.7071067811865476,85.75349260698036,1
2024-03-22 04:00:00,4,2,0,0,0.8660254037844386,0.5000000000000001,94.52076660749938,1
2024-03-22 05:00:00,5,2,0,0,0.9659258262890683,0.25881904510252074,87.86695548295519,2
2024-03-22 06:00:00,6,2,0,0,1.0,6.123233995736766e-17,85.73813429121422,3
2024-03-22 07:00:00,7,2,0,0,0.9659258262890683,-0.25881904510252063,73.11019920772594,2
2024-03-22 08:00:00,8,2,0,0,0.8660254037844387,-0.49999999999999983,81.96747482356339,1
2024-03-22 09:00:00,9,2,0,1,0.7071067811865476,-0.7071067811865475,91.13021223688956,3
2024-03-22 10:00:00,10,2,0,1,0.49999999999999994,-0.8660254037844387,80.1321930717917,3
2024-03-22 11:00:00,11,2,0,1,0.258819045102521,-0.9659258262890682,93.83269736480514,3
2024-03-22 12:00:00,12,2,0,1,1.2246467991473532e-16,-1.0,108.41428606471723,3
2024-03-22 13:00:00,13,2,0,1,-0.2588190451025208,-0.9659258262890683,128.23825047868868,4
2024-03-22 14:00:00,14,2,0,1,-0.4999999999999998,-0.8660254037844388,128.1962085430354,4
2024-03-22 15:00:00,15,2,0,1,-0.7071067811865471,-0.7071067811865479,117.01988018133322,4
2024-03-22 16:00:00,16,2,0,1,-0.8660254037844384,-0.5000000000000004,148.3247260694702,4
2024-03-22 17:00:00,17,2,0,1,-0.9659258262890683,-0.25881904510252063,151.31690203618578,5
2024-03-22 18:00:00,18,2,0,0,-1.0,-1.8369701987210297e-16,132.00850939921685,3
2024-03-22 19:00:00,19,2,0,0,-0.9659258262890684,0.2588190451025203,129.91613139924556,3
2024-03-22 20:00:00,20,2,0,0,-0.8660254037844386,0.5000000000000001,146.63524813463073,3
2024-03-22 21:00:00,21,2,0,0,-0.7071067811865477,0.7071067811865474,124.65807717138925,3
2024-03-22 22:00:00,22,2,0,0,-0.5000000000000004,0.8660254037844384,133.1266296077702,3
2024-03-22 23:00:00,23,2,0,0,-0.25881904510252157,0.9659258262890681,122.35988661133375,3
2024-03-23 00:00:00,0,3,0,0,0.0,1.0,107.47769382412912,3
